---------------------------------------------------------------------------------------------
Output for  sample-g.txt
---------------------------------------------------------------------------------------------
('total number of words=', 2096932)
('total number of distinct words=', 36767)
('popular_threshold_word=', 1839.0)
('common_threshold_l_word=', 17464.0)
('common_threshold_u_word=', 19303.0)
('rare_threshold_word=', 34928.0)
---------------------------------------------------------------------------------------------

Popular Words
+----+--------------+---------+
|Rank|Word          |Frequency|
|35436|udder            |1        |
|35437|udders           |1        |
|35438|uddvalaka        |1        |
|35439|udge             |1        |
|35440|uds              |1        |
|35441|ue               |1        |
|35442|ulcer            |1        |
|35443|ulcerated        |1        |
|35444|ulcers           |1        |
|35445|ulster           |1        |
|35446|ult              |1        |
|35447|ulterior         |1        |
|35448|ultra            |1        |
|35449|um               |1        |
|35450|umber            |1        |
|35451|umbilical        |1        |
|35452|umbra            |1        |
|35453|umfrevile        |1        |
|35454|umpires          |1        |
|35455|unacceptabobble  |1        |
|35456|unaccommodated   |1        |
|35457|unaccountably    |1        |
|35458|unaccustomed     |1        |
|35459|unachieved       |1        |
|35460|unaching         |1        |
|35461|unacknowledged   |1        |
|35462|unacted          |1        |
|35463|unactive         |1        |
|35464|unaffectedly     |1        |
|35465|unagreeable      |1        |
|35466|unaimiable       |1        |
|35467|unalterably      |1        |
|35468|unamiable        |1        |
|35469|unannoyed        |1        |
|35470|unapproached     |1        |
|35471|unapproved       |1        |
|35472|unaptness        |1        |
|35473|unarmd           |1        |
|35474|unarms           |1        |
|35475|unartistic       |1        |
|35476|unasked          |1        |
|35477|unassailable     |1        |
|35478|unassailed       |1        |
|35479|unassertive      |1        |
|35480|unassisted       |1        |
|35481|unattained       |1        |
|35482|unattainted      |1        |
|35483|unattempted      |1        |
|35484|unauspicious     |1        |
|35485|unauthorized     |1        |
|35486|unavenged        |1        |
|35487|unbanded         |1        |
|35488|unbarred         |1        |
|35489|unbashful        |1        |
|35490|unbefitting      |1        |
|35491|unbegot          |1        |
|35492|unbegotten       |1        |
|35493|unbeknown        |1        |
|35494|unbelaboured     |1        |
|35495|unbelieved       |1        |
|35496|unbeliever       |1        |
|35497|unbelieving      |1        |
|35498|unbid            |1        |
|35499|unbitted         |1        |
|35500|unbleached       |1        |
|35501|unblemished      |1        |
|35502|unbless          |1        |
|35503|unbloodied       |1        |
|35504|unblown          |1        |
|35505|unbodied         |1        |
|35506|unbookish        |1        |
|35507|unborne          |1        |
|35508|unbowed          |1        |
|35509|unbraided        |1        |
|35510|unbreathed       |1        |
|35511|unbred           |1        |
|35512|unbroke          |1        |
|35513|unbuckles        |1        |
|35514|unbuckling       |1        |
|35515|unbuild          |1        |
|35516|unburden         |1        |
|35517|unburdens        |1        |
|35518|unburnt          |1        |
|35519|unbutton         |1        |
|35520|uncandied        |1        |
|35521|uncape           |1        |
|35522|uncared          |1        |
|35523|uncarpeted       |1        |
|35524|uncase           |1        |
|35525|uncasing         |1        |
|35526|unceremoniousness|1        |
|35527|uncertified      |1        |
|35528|uncharge         |1        |
|35529|uncharged        |1        |
|35530|uncharitable     |1        |
|35531|uncharitably     |1        |
|35532|unchary          |1        |
|35533|unchilded        |1        |
|35534|unclad           |1        |
|35535|unclasped        |1        |
|35536|uncleanliness    |1        |
|35537|uncleared        |1        |
|35538|unclenched       |1        |
|35539|unclew           |1        |
|35540|unclog           |1        |
|35541|unclose          |1        |
|35542|unclosing        |1        |
|35543|uncoil           |1        |
|35544|uncoined         |1        |
|35545|uncolonial       |1        |
|35546|uncolted         |1        |
|35547|uncombed         |1        |
|35548|uncomeliness     |1        |
|35549|uncomfortably    |1        |
|35550|uncompassionate  |1        |
|35551|uncomplaining    |1        |
|35552|uncompromising   |1        |
|35553|unconcernedly    |1        |
|35554|unconditional    |1        |
|35555|unconfinable     |1        |
|35556|uncongenial      |1        |
|35557|unconquerable    |1        |
|35558|unconvinced      |1        |
|35559|uncordial        |1        |
|35560|uncorrected      |1        |
|35561|uncountable      |1        |
|35562|uncounted        |1        |
|35563|uncourteous      |1        |
|35564|uncouthness      |1        |
|35565|uncovering       |1        |
|35566|uncoveted        |1        |
|35567|uncritical       |1        |
|35568|uncropped        |1        |
|35569|unctuous         |1        |
|35570|uncuckolded      |1        |
|35571|uncultured       |1        |
|35572|uncurbable       |1        |
|35573|uncurbed         |1        |
|35574|uncurled         |1        |
|35575|uncurls          |1        |
|35576|uncurse          |1        |
|35577|uncurtained      |1        |
|35578|undeaf           |1        |
|35579|undeceiving      |1        |
|35580|undeeded         |1        |
|35581|undelightful     |1        |
|35582|underbearing     |1        |
|35583|underborne       |1        |
|35584|underbred        |1        |
|35585|undercrest       |1        |
|35586|underfed         |1        |
|35587|underlet         |1        |
|35588|underlined       |1        |
|35589|underlying       |1        |
|35590|undermined       |1        |
|35591|underminers      |1        |
|35592|undermining      |1        |
|35593|underpaid        |1        |
|35594|underprizing     |1        |
|35595|underscore       |1        |
|35596|underscores      |1        |
|35597|undersized       |1        |
|35598|understander     |1        |
|35599|understandeth    |1        |
|35600|undertakeing     |1        |
|35601|undertone        |1        |
|35602|underwrit        |1        |
|35603|underwrite       |1        |
|35604|undescried       |1        |
|35605|undeservers      |1        |
|35606|undesigned       |1        |
|35607|undesigning      |1        |
|35608|undeterred       |1        |
|35609|undiminished     |1        |
|35610|undimmed         |1        |
|35611|undinted         |1        |
|35612|undiscerned      |1        |
|35613|undiscernible    |1        |
|35614|undiscussible    |1        |
|35615|undishonoured    |1        |
|35616|undisputed       |1        |
|35617|undistinguished  |1        |
|35618|undistinguishing |1        |
|35619|undividable      |1        |
|35620|undoe            |1        |
|35621|undoubting       |1        |
|35622|undoubtingly     |1        |
|35623|undressing       |1        |
|35624|undulating       |1        |
|35625|unduteous        |1        |
|35626|uneared          |1        |
|35627|unearned         |1        |
|35628|uneasines        |1        |
|35629|uneath           |1        |
|35630|uneducated       |1        |
|35631|uneffectual      |1        |
|35632|unelected        |1        |
|35633|unembarrassed    |1        |
|35634|unenforced       |1        |
|35635|unequivocally    |1        |
|35636|unerring         |1        |
|35637|unevenness       |1        |
|35638|unexceptionably  |1        |
|35639|unexceptional    |1        |
|35640|unexecuted       |1        |
|35641|unexhilarating   |1        |
|35642|unexpensively    |1        |
|35643|unexperienced    |1        |
|35644|unexperient      |1        |
|35645|unexplained      |1        |
|35646|unexpressive     |1        |
|35647|unextinguishable |1        |
|35648|unfailingly      |1        |
|35649|unfainedly       |1        |
|35650|unfallible       |1        |
|35651|unfamiliar       |1        |
|35652|unfasten         |1        |
|35653|unfastened       |1        |
|35654|unfastidious     |1        |
|35655|unfatherly       |1        |
|35656|unfathomable     |1        |
|35657|unfavorable      |1        |
|35658|unfeard          |1        |
|35659|unfed            |1        |
|35660|unfeelingly      |1        |
|35661|unfellowed       |1        |
|35662|unfenced         |1        |
|35663|unfilial         |1        |
|35664|unfitness        |1        |
|35665|unfitted         |1        |
|35666|unfledged        |1        |
|35667|unflinching      |1        |
|35668|unfoldeth        |1        |
|35669|unfool           |1        |
|35670|unforfeited      |1        |
|35671|unformed         |1        |
|35672|unfortified      |1        |
|35673|unfought         |1        |
|35674|unfrequently     |1        |
|35675|unfruitful       |1        |
|35676|unfrustrable     |1        |
|35677|unfurnish        |1        |
|35678|ungallant        |1        |
|35679|ungenial         |1        |
|35680|ungenteel        |1        |
|35681|ungentleness     |1        |
|35682|ungird           |1        |
|35683|ungot            |1        |
|35684|ungotten         |1        |
|35685|ungovernable     |1        |
|35686|ungoverned       |1        |
|35687|ungratefull      |1        |
|35688|ungravely        |1        |
|35689|ungrudgingly     |1        |
|35690|unguem           |1        |
|35691|unguided         |1        |
|35692|unhair           |1        |
|35693|unhand           |1        |
|35694|unhappied        |1        |
|35695|unharassed       |1        |
|35696|unhardened       |1        |
|35697|unhardned        |1        |
|35698|unhasp           |1        |
|35699|unhearts         |1        |
|35700|unheeded         |1        |
|35701|unheedfully      |1        |
|35702|unheeding        |1        |
|35703|unheedy          |1        |
|35704|unhelpful        |1        |
|35705|unhesitatingly   |1        |
|35706|unhidden         |1        |
|35707|unhinge          |1        |
|35708|unhooked         |1        |
|35709|unhooped         |1        |
|35710|unhopefullest    |1        |
|35711|unhorse          |1        |
|35712|unhorsed         |1        |
|35713|unhospitable     |1        |
|35714|unhurtful        |1        |
|35715|unimpeded        |1        |
|35716|unimproved       |1        |
|35717|uninfluenced     |1        |
|35718|uninhabitable    |1        |
|35719|uninitiated      |1        |
|35720|uninjured        |1        |
|35721|unintelligent    |1        |
|35722|unintentionally  |1        |
|35723|uninteresting    |1        |
|35724|uninterrupted    |1        |
|35725|uninterruptedly  |1        |
|35726|unitarians       |1        |
|35727|unitedly         |1        |
|35728|unites           |1        |
|35729|unjointed        |1        |
|35730|unjustice        |1        |
|35731|unkinde          |1        |
|35732|unkinglike       |1        |
|35733|unkiss           |1        |
|35734|unkissed         |1        |
|35735|unknotted        |1        |
|35736|unknowing        |1        |
|35737|unknowingly      |1        |
|35738|unlaced          |1        |
|35739|unles            |1        |
|35740|unlesse          |1        |
|35741|unlicensed       |1        |
|35742|unlineal         |1        |
|35743|unloads          |1        |
|35744|unlocking        |1        |
|35745|unlocks          |1        |
|35746|unloosed         |1        |
|35747|unloosing        |1        |
|35748|unlover          |1        |
|35749|unloving         |1        |
|35750|unmannerd        |1        |
|35751|unmarked         |1        |
|35752|unmellowed       |1        |
|35753|unmerciful       |1        |
|35754|unmercifully     |1        |
|35755|unmeriting       |1        |
|35756|unminded         |1        |
|35757|unmindful        |1        |
|35758|unmindfull       |1        |
|35759|unmirthful       |1        |
|35760|unmistakably     |1        |
|35761|unmitigable      |1        |
|35762|unmodulated      |1        |
|35763|unmoving         |1        |
|35764|unmuffles        |1        |
|35765|unmusical        |1        |
|35766|unmuzzle         |1        |
|35767|unmuzzled        |1        |
|35768|unnamed          |1        |
|35769|unnapped         |1        |
|35770|unnaturalness    |1        |
|35771|unneighbourly    |1        |
|35772|unnerving        |1        |
|35773|unnoble          |1        |
|35774|unnosed          |1        |
|35775|unobjectionable  |1        |
|35776|unobstructed     |1        |
|35777|unobtainable     |1        |
|35778|unobtrusiveness  |1        |
|35779|unoffending      |1        |
|35780|unofficial       |1        |
|35781|unopened         |1        |
|35782|unorthodox       |1        |
|35783|unostentatious   |1        |
|35784|unowed           |1        |
|35785|unpacked         |1        |
|35786|unpacking        |1        |
|35787|unpanged         |1        |
|35788|unparagoned      |1        |
|35789|unpardonably     |1        |
|35790|unpardoned       |1        |
|35791|unpartial        |1        |
|35792|unpaved          |1        |
|35793|unpay            |1        |
|35794|unpeaceable      |1        |
|35795|unpeg            |1        |
|35796|unperfect        |1        |
|35797|unperfectness    |1        |
|35798|unperilous       |1        |
|35799|unpermitted      |1        |
|35800|unpitifully      |1        |
|35801|unplausive       |1        |
|35802|unpleasantest    |1        |
|35803|unpolicied       |1        |
|35804|unpolite         |1        |
|35805|unpolluted       |1        |
|35806|unpossessed      |1        |
|35807|unpossessing     |1        |
|35808|unpossible       |1        |
|35809|unposted         |1        |
|35810|unprejudiced     |1        |
|35811|unpretty         |1        |
|35812|unprevailing     |1        |
|35813|unprevented      |1        |
|35814|unprofessional   |1        |
|35815|unprofited       |1        |
|35816|unpromoted       |1        |
|35817|unproper         |1        |
|35818|unproperly       |1        |
|35819|unprovide        |1        |
|35820|unprovident      |1        |
|35821|unprovokes       |1        |
|35822|unpunctual       |1        |
|35823|unpunished       |1        |
|35824|unpurged         |1        |
|35825|unqualitied      |1        |
|35826|unquestionable   |1        |
|35827|unquestioning    |1        |
|35828|unquietly        |1        |
|35829|unraised         |1        |
|35830|unreached        |1        |
|35831|unreasond        |1        |
|35832|unreasoning      |1        |
|35833|unrecalling      |1        |
|35834|unrecognised     |1        |
|35835|unreconciliable  |1        |
|35836|unrecounted      |1        |
|35837|unrecuring       |1        |
|35838|unrefreshed      |1        |
|35839|unregarded       |1        |
|35840|unremitting      |1        |
|35841|unremovable      |1        |
|35842|unremovably      |1        |
|35843|unremunerative   |1        |
|35844|unreprievable    |1        |
|35845|unrequited       |1        |
|35846|unresponsive     |1        |
|35847|unrestrainedly   |1        |
|35848|unrewarded       |1        |
|35849|unrightful       |1        |
|35850|unripped         |1        |
|35851|unroll           |1        |
|35852|unroosted        |1        |
|35853|unroot           |1        |
|35854|unrough          |1        |
|35855|unsaddled        |1        |
|35856|unsalted         |1        |
|35857|unsaluted        |1        |
|35858|unsated          |1        |
|35859|unsatiable       |1        |
|35860|unsatisfactorily |1        |
|35861|unscalable       |1        |
|35862|unscissored      |1        |
|35863|unscriptural     |1        |
|35864|unscrupulous     |1        |
|35865|unseasonableness |1        |
|35866|unseasoned       |1        |
|35867|unseated         |1        |
|35868|unseconded       |1        |
|35869|unsecret         |1        |
|35870|unseeming        |1        |
|35871|unseemly         |1        |
|35872|unselfish        |1        |
|35873|unsentimental    |1        |
|35874|unseparable      |1        |
|35875|unserviceable    |1        |
|35876|unset            |1        |
|35877|unsetled         |1        |
|35878|unsettling       |1        |
|35879|unsex            |1        |
|35880|unshaped         |1        |
|35881|unshapes         |1        |
|35882|unshared         |1        |
|35883|unshorn          |1        |
|35884|unshout          |1        |
|35885|unshown          |1        |
|35886|unshrinking      |1        |
|35887|unshunnable      |1        |
|35888|unsifted         |1        |
|35889|unsightly        |1        |
|35890|unsisting        |1        |
|35891|unskillful       |1        |
|35892|unslipping       |1        |
|35893|unsmirched       |1        |
|35894|unsolved         |1        |
|35895|unsorted         |1        |
|35896|unsound          |1        |
|35897|unspeak          |1        |
|35898|unspeakably      |1        |
|35899|unspeaking       |1        |
|35900|unspent          |1        |
|35901|unsphere         |1        |
|35902|unspoke          |1        |
|35903|unspoken         |1        |
|35904|unsteadfast      |1        |
|35905|unsteadily       |1        |
|35906|unstinting       |1        |
|35907|unstooping       |1        |
|35908|unstrapping      |1        |
|35909|unstringed       |1        |
|35910|unstudied        |1        |
|35911|unsubdued        |1        |
|35912|unsuccessfully   |1        |
|35913|unsuitableness   |1        |
|35914|unsuiting        |1        |
|35915|unsummoned       |1        |
|35916|unsurpassable    |1        |
|35917|unsuspecting     |1        |
|35918|unsuspectingly   |1        |
|35919|unsuspiciously   |1        |
|35920|unsustained      |1        |
|35921|unswayable       |1        |
|35922|unswayed         |1        |
|35923|unswerving       |1        |
|35924|unswervingly     |1        |
|35925|unsworn          |1        |
|35926|unsympathetically|1        |
|35927|unsystematic     |1        |
|35928|untangle         |1        |
|35929|untangled        |1        |
|35930|untarnished      |1        |
|35931|untempering      |1        |
|35932|untenable        |1        |
|35933|untenanted       |1        |
|35934|untent           |1        |
|35935|unthink          |1        |
|35936|unthread         |1        |
|35937|untill           |1        |
|35938|untirable        |1        |
|35939|untired          |1        |
|35940|untitled         |1        |
|35941|untoe            |1        |
|35942|untraded         |1        |
|35943|untrained        |1        |
|35944|untranslatable   |1        |
|35945|untranslated     |1        |
|35946|untreads         |1        |
|35947|untrod           |1        |
|35948|untrodden        |1        |
|35949|untruss          |1        |
|35950|untruthfulness   |1        |
|35951|untucked         |1        |
|35952|untune           |1        |
|35953|unturned         |1        |
|35954|unutterably      |1        |
|35955|unvanquished     |1        |
|35956|unvarying        |1        |
|35957|unveiled         |1        |
|35958|unvenerable      |1        |
|35959|unviolated       |1        |
|35960|unvirtuous       |1        |
|35961|unvisited        |1        |
|35962|unvulnerable     |1        |
|35963|unwalletted      |1        |
|35964|unwares          |1        |
|35965|unwarrantable    |1        |
|35966|unwary           |1        |
|35967|unwashed         |1        |
|35968|unwaveringly     |1        |
|35969|unweaves         |1        |
|35970|unwed            |1        |
|35971|unwedgeable      |1        |
|35972|unweeded         |1        |
|35973|unweighed        |1        |
|35974|unweighing       |1        |
|35975|unwelcomed       |1        |
|35976|unwholly         |1        |
|35977|unwiped          |1        |
|35978|unwished         |1        |
|35979|unwitnessed      |1        |
|35980|unwitted         |1        |
|35981|unwooed          |1        |
|35982|unworthie        |1        |
|35983|unworthier       |1        |
|35984|unwove           |1        |
|35985|unwrapped        |1        |
|35986|unwrapping       |1        |
|35987|unwritten        |1        |
|35988|unwrung          |1        |
|35989|upborne          |1        |
|35990|upfill           |1        |
|35991|uphill           |1        |
|35992|uphoarded        |1        |
|35993|upholder         |1        |
|35994|upholdeth        |1        |
|35995|upholding        |1        |
|35996|upholsterer      |1        |
|35997|upholstery       |1        |
|35998|uplands          |1        |
|35999|uplong           |1        |
|36000|upmost           |1        |
|36001|upraised         |1        |
|36002|uprear           |1        |
|36003|upreared         |1        |
|36004|uprighteously    |1        |
|36005|uprightness      |1        |
|36006|uprising         |1        |
|36007|uprose           |1        |
|36008|upshoot          |1        |
|36009|upspring         |1        |
|36010|upstair          |1        |
|36011|upstarts         |1        |
|36012|upstroke         |1        |
|36013|uptown           |1        |
|36014|uptowning        |1        |
|36015|upturned         |1        |
|36016|urbanus          |1        |
|36017|urbina           |1        |
|36018|urchinfield      |1        |
|36019|urinary          |1        |
|36020|urne             |1        |
|36021|urns             |1        |
|36022|urraca           |1        |
|36023|urreas           |1        |
|36024|ursa             |1        |
|36025|ursala           |1        |
|36026|usances          |1        |
|36027|usd              |1        |
|36028|useable          |1        |
|36029|usefulness       |1        |
|36030|uselessly        |1        |
|36031|uselessness      |1        |
|36032|ushering         |1        |
|36033|usuald           |1        |
|36034|usurpingly       |1        |
|36035|utensil          |1        |
|36036|utrecht          |1        |
|36037|utrique          |1        |
|36038|utruvio          |1        |
|36039|uttereth         |1        |
|36040|va               |1        |
|36041|vacancies        |1        |
|36042|vacate           |1        |
|36043|vacated          |1        |
|36044|vacating         |1        |
|36045|vacillating      |1        |
|36046|vadawa           |1        |
|36047|vadeth           |1        |
|36048|vagram           |1        |
|36049|vagrancy         |1        |
|36050|vagrant          |1        |
|36051|vagrants         |1        |
|36052|vagrom           |1        |
|36053|vaihasaka        |1        |
|36054|vailed           |1        |
|36055|vailes           |1        |
|36056|vaillant         |1        |
|36057|vainer           |1        |
|36058|vais             |1        |
|36059|vaisika          |1        |
|36060|vajnasunhi       |1        |
|36061|valance          |1        |
|36062|valaya           |1        |
|36063|valdes           |1        |
|36064|valedictory      |1        |
|36065|valence          |1        |
|36066|valentio         |1        |
|36067|vales            |1        |
|36068|valet            |1        |
|36069|valetudinarian   |1        |
|36070|valiantness      |1        |
|36071|vallances        |1        |
|36072|vallant          |1        |
|36073|vally            |1        |
|36074|valmiki          |1        |
|36075|valois           |1        |
|36076|valuing          |1        |
|36077|valuka           |1        |
|36078|vambrace         |1        |
|36079|vanavasi         |1        |
|36080|vanguard         |1        |
|36081|vanisheth        |1        |
|36082|vanquishest      |1        |
|36083|vanquisheth      |1        |
|36084|vant             |1        |
|36085|vanyas           |1        |
|36086|vapians          |1        |
|36087|vara             |1        |
|36088|variest          |1        |
|36089|varld            |1        |
|36090|varletry         |1        |
|36091|varletto         |1        |
|36092|varry            |1        |
|36093|varshakari       |1        |
|36094|vassaile         |1        |
|36095|vaste            |1        |
|36096|vastidity        |1        |
|36097|vastness         |1        |
|36098|vater            |1        |
|36099|vates            |1        |
|36100|vatodbhranta     |1        |
|36101|vaultages        |1        |
|36102|vaulted          |1        |
|36103|vaumond          |1        |
|36104|vaunter          |1        |
|36105|vauntingly       |1        |
|36106|vauvado          |1        |
|36107|vauxhall         |1        |
|36108|ve               |1        |
|36109|vechapati        |1        |
|36110|vecinguerra      |1        |
|36111|vede             |1        |
|36112|vegetable        |1        |
|36113|vegetives        |1        |
|36114|vehicle          |1        |
|36115|vehm             |1        |
|36116|vehmgericht      |1        |
|36117|vehor            |1        |
|36118|veiling          |1        |
|36119|veinous          |1        |
|36120|veintiquatro     |1        |
|36121|velazquez        |1        |
|36122|vellum           |1        |
|36123|velocity         |1        |
|36124|velure           |1        |
|36125|veluti           |1        |
|36126|venditur         |1        |
|36127|vendors          |1        |
|36128|venerating       |1        |
|36129|venereal         |1        |
|36130|veneys           |1        |
|36131|vengeances       |1        |
|36132|venial           |1        |
|36133|venit            |1        |
|36134|ventages         |1        |
|36135|ventero          |1        |
|36136|ventilation      |1        |
|36137|ventricle        |1        |
|36138|ventriloquist    |1        |
|36139|venturd          |1        |
|36140|venudutta        |1        |
|36141|venue            |1        |
|36142|verandah         |1        |
|36143|verbatim         |1        |
|36144|verbiage         |1        |
|36145|verbosity        |1        |
|36146|verdun           |1        |
|36147|verefore         |1        |
|36148|vergers          |1        |
|36149|verging          |1        |
|36150|verification     |1        |
|36151|verino           |1        |
|36152|verisimilitude   |1        |
|36153|veritably        |1        |
|36154|veritie          |1        |
|36155|verities         |1        |
|36156|veroles          |1        |
|36157|veronesa         |1        |
|36158|verrez           |1        |
|36159|vers             |1        |
|36160|versal           |1        |
|36161|versification    |1        |
|36162|versing          |1        |
|36163|verum            |1        |
|36164|vespers          |1        |
|36165|vessell          |1        |
|36166|vessells         |1        |
|36167|vestall          |1        |
|36168|vestibule        |1        |
|36169|vestros          |1        |
|36170|vestry           |1        |
|36171|vetch            |1        |
|36172|vetches          |1        |
|36173|veto             |1        |
|36174|veux             |1        |
|36175|vexest           |1        |
|36176|vexeth           |1        |
|36177|viand            |1        |
|36178|vibrated         |1        |
|36179|vibrates         |1        |
|36180|vicaria          |1        |
|36181|vicariously      |1        |
|36182|vicecount        |1        |
|36183|vicegerent       |1        |
|36184|viciousness      |1        |
|36185|vickram          |1        |
|36186|victoress        |1        |
|36187|victoriously     |1        |
|36188|victours         |1        |
|36189|victualling      |1        |
|36190|vida             |1        |
|36191|vident           |1        |
|36192|video            |1        |
|36193|vides            |1        |
|36194|videsne          |1        |
|36195|vidushekas       |1        |
|36196|vieweth          |1        |
|36197|viewless         |1        |
|36198|vigitant         |1        |
|36199|viler            |1        |
|36200|vilia            |1        |
|36201|villa            |1        |
|36202|villadiego       |1        |
|36203|villagery        |1        |
|36204|villanies        |1        |
|36205|villanovas       |1        |
|36206|villian          |1        |
|36207|villianda        |1        |
|36208|villians         |1        |
|36209|vinaigre         |1        |
|36210|vincere          |1        |
|36211|vincit           |1        |
|36212|vindicative      |1        |
|36213|vinedressing     |1        |
|36214|violating        |1        |
|36215|violator         |1        |
|36216|violenteth       |1        |
|36217|violins          |1        |
|36218|vir              |1        |
|36219|virata           |1        |
|36220|virginalling     |1        |
|36221|virginals        |1        |
|36222|virgine          |1        |
|36223|virginities      |1        |
|36224|viriatus         |1        |
|36225|virtual          |1        |
|36226|virtually        |1        |
|36227|virues           |1        |
|36228|virulence        |1        |
|36229|virulency        |1        |
|36230|visagd           |1        |
|36231|visalnagur       |1        |
|36232|visard           |1        |
|36233|viscount         |1        |
|36234|vishnu           |1        |
|36235|visitating       |1        |
|36236|visite           |1        |
|36237|viso             |1        |
|36238|vitally          |1        |
|36239|vitement         |1        |
|36240|vitrol           |1        |
|36241|vittails         |1        |
|36242|vituperation     |1        |
|36243|vitx             |1        |
|36244|vivaciously      |1        |
|36245|vivant           |1        |
|36246|vivar            |1        |
|36247|vividness        |1        |
|36248|vivified         |1        |
|36249|vivisection      |1        |
|36250|vivo             |1        |
|36251|vizaments        |1        |
|36252|vizor            |1        |
|36253|vnclaspe         |1        |
|36254|vncle            |1        |
|36255|vnderstand       |1        |
|36256|vnderstanding    |1        |
|36257|vnearthed        |1        |
|36258|vnjustly         |1        |
|36259|vnlesse          |1        |
|36260|vnlike           |1        |
|36261|vnto             |1        |
|36262|vnworthy         |1        |
|36263|vobis            |1        |
|36264|vocabularies     |1        |
|36265|vocabulary       |1        |
|36266|vocally          |1        |
|36267|vocativo         |1        |
|36268|vocatur          |1        |
|36269|vociferate       |1        |
|36270|vociferated      |1        |
|36271|vociferating     |1        |
|36272|voiced           |1        |
|36273|voided           |1        |
|36274|voiding          |1        |
|36275|volable          |1        |
|36276|volant           |1        |
|36277|volatile         |1        |
|36278|volcanic         |1        |
|36279|volens           |1        |
|36280|volente          |1        |
|36281|volivorco        |1        |
|36282|volke            |1        |
|36283|volleys          |1        |
|36284|volquessen       |1        |
|36285|voluntaries      |1        |
|36286|voluptuaries     |1        |
|36287|voluptuous       |1        |
|36288|voluptuously     |1        |
|36289|vomissement      |1        |
|36290|vomited          |1        |
|36291|von              |1        |
|36292|voracious        |1        |
|36293|voraciously      |1        |
|36294|vortnight        |1        |
|36295|votaress         |1        |
|36296|votarists        |1        |
|36297|vote             |1        |
|36298|voucher          |1        |
|36299|vouching         |1        |
|36300|vouchsafes       |1        |
|36301|vour             |1        |
|36302|voutsafe         |1        |
|36303|vowel            |1        |
|36304|vowes            |1        |
|36305|vox              |1        |
|36306|voyager          |1        |
|36307|voyce            |1        |
|36308|voydest          |1        |
|36309|vozmediano       |1        |
|36310|vrge             |1        |
|36311|vrijalala        |1        |
|36312|vrikshadhirudhaka|1        |
|36313|vrnes            |1        |
|36314|vs               |1        |
|36315|vsurers          |1        |
|36316|vtterly          |1        |
|36317|vulgarities      |1        |
|36318|vulgarly         |1        |
|36319|vulgars          |1        |
|36320|vulgo            |1        |
|36321|vulnerable       |1        |
|36322|vurther          |1        |
|36323|vyasa            |1        |
|36324|vying            |1        |
|36325|wacancy          |1        |
|36326|waddled          |1        |
|36327|wafers           |1        |
|36328|wafted           |1        |
|36329|wafting          |1        |
|36330|wafture          |1        |
|36331|waggling         |1        |
|36332|wagon            |1        |
|36333|wagoner          |1        |
|36334|wagtail          |1        |
|36335|wah              |1        |
|36336|wahsatch         |1        |
|36337|waie             |1        |
|36338|waif             |1        |
|36339|waifs            |1        |
|36340|wailful          |1        |
|36341|wailings         |1        |
|36342|wainropes        |1        |
|36343|waistcoated      |1        |
|36344|waistcoats       |1        |
|36345|waite            |1        |
|36346|waiteth          |1        |
|36347|waives           |1        |
|36348|wakening         |1        |
|36349|wakest           |1        |
|36350|wakt             |1        |
|36351|wallet           |1        |
|36352|wallets          |1        |
|36353|wallflowers      |1        |
|36354|wallises         |1        |
|36355|wallon           |1        |
|36356|waltz            |1        |
|36357|waltzes          |1        |
|36358|wanderingly      |1        |
|36359|waned            |1        |
|36360|wanes            |1        |
|36361|wanion           |1        |
|36362|warding          |1        |
|36363|wardlaw          |1        |
|36364|wardrobes        |1        |
|36365|warehouse        |1        |
|36366|wark             |1        |
|36367|warks            |1        |
|36368|warld            |1        |
|36369|warme            |1        |
|36370|warped           |1        |
|36371|warpt            |1        |
|36372|warranteth       |1        |
|36373|warranting       |1        |
|36374|warrantise       |1        |
|36375|warrantize       |1        |
|36376|warranto         |1        |
|36377|warre            |1        |
|36378|warren           |1        |
|36379|warrener         |1        |
|36380|warring          |1        |
|36381|washd            |1        |
|36382|washer           |1        |
|36383|washford         |1        |
|36384|washoe           |1        |
|36385|wasters          |1        |
|36386|wat              |1        |
|36387|watchdog         |1        |
|36388|watchfully       |1        |
|36389|watchings        |1        |
|36390|watchmaker       |1        |
|36391|watchword        |1        |
|36392|watercourse      |1        |
|36393|watercress       |1        |
|36394|waterdrops       |1        |
|36395|waterfly         |1        |
|36396|waterford        |1        |
|36397|waterman         |1        |
|36398|watermen         |1        |
|36399|waterrugs        |1        |
|36400|waterson         |1        |
|36401|waterton         |1        |
|36402|waverer          |1        |
|36403|waverings        |1        |
|36404|waw              |1        |
|36405|wawl             |1        |
|36406|waxeth           |1        |
|36407|wayes            |1        |
|36408|wayfarer         |1        |
|36409|waygh            |1        |
|36410|waylaid          |1        |
|36411|waylay           |1        |
|36412|waylaying        |1        |
|36413|waywarder        |1        |
|36414|weakenes         |1        |
|36415|weaklings        |1        |
|36416|wealsmen         |1        |
|36417|weare            |1        |
|36418|wearie           |1        |
|36419|wearily          |1        |
|36420|wearisomest      |1        |
|36421|weasels          |1        |
|36422|weathercocks     |1        |
|36423|weathers         |1        |
|36424|weazen           |1        |
|36425|wedged           |1        |
|36426|wedging          |1        |
|36427|wedlocke         |1        |
|36428|weeder           |1        |
|36429|weedes           |1        |
|36430|weeding          |1        |
