---------------------------------------------------------------------------------------------
Output for  sample-d.txt
---------------------------------------------------------------------------------------------
('total number of words=', 2948155)
('total number of distinct words=', 57120)
('popular_threshold_word=', 2856.0)
('common_threshold_l_word=', 27132.0)
('common_threshold_u_word=', 29988.0)
('rare_threshold_word=', 54264.0)
---------------------------------------------------------------------------------------------

Popular Words
+----+---------------+---------+
|Rank|Word           |Frequency|
|55291|undignified                      |1        |
|55292|undinted                         |1        |
|55293|undiplomatically                 |1        |
|55294|undirected                       |1        |
|55295|undis                            |1        |
|55296|undisciplined                    |1        |
|55297|undisclosed                      |1        |
|55298|undiscriminating                 |1        |
|55299|undisguisedly                    |1        |
|55300|undishonoured                    |1        |
|55301|undismayed                       |1        |
|55302|undistracted                     |1        |
|55303|undividable                      |1        |
|55304|undoe                            |1        |
|55305|undogmatic                       |1        |
|55306|undoubting                       |1        |
|55307|undramatic                       |1        |
|55308|undraped                         |1        |
|55309|undreamed                        |1        |
|55310|undug                            |1        |
|55311|undulation                       |1        |
|55312|unduteous                        |1        |
|55313|undutifully                      |1        |
|55314|uneager                          |1        |
|55315|uneasines                        |1        |
|55316|uneasinesses                     |1        |
|55317|uneath                           |1        |
|55318|unedited                         |1        |
|55319|uneffectual                      |1        |
|55320|unelected                        |1        |
|55321|unembroidered                    |1        |
|55322|unemployed                       |1        |
|55323|unencumbered                     |1        |
|55324|unenervated                      |1        |
|55325|unenlightenment                  |1        |
|55326|unensanguined                    |1        |
|55327|unenslaved                       |1        |
|55328|unentered                        |1        |
|55329|unenumerated                     |1        |
|55330|unequaled                        |1        |
|55331|unequally                        |1        |
|55332|uneventful                       |1        |
|55333|uneventfulness                   |1        |
|55334|unexaggerated                    |1        |
|55335|unexaggerating                   |1        |
|55336|unexamined                       |1        |
|55337|unexecuted                       |1        |
|55338|unexempt                         |1        |
|55339|unexhilarated                    |1        |
|55340|unexpended                       |1        |
|55341|unexperienced                    |1        |
|55342|unexperient                      |1        |
|55343|unexplanatory                    |1        |
|55344|unexploited                      |1        |
|55345|unexpressed                      |1        |
|55346|unexpressive                     |1        |
|55347|unexpurgated                     |1        |
|55348|unextinguished                   |1        |
|55349|unfading                         |1        |
|55350|unfainedly                       |1        |
|55351|unfaithfulness                   |1        |
|55352|unfallible                       |1        |
|55353|unfancied                        |1        |
|55354|unfasten                         |1        |
|55355|unfeard                          |1        |
|55356|unfeatured                       |1        |
|55357|unfed                            |1        |
|55358|unfellowed                       |1        |
|55359|unfenced                         |1        |
|55360|unfilial                         |1        |
|55361|unfilled                         |1        |
|55362|unfixed                          |1        |
|55363|unflattering                     |1        |
|55364|unflushed                        |1        |
|55365|unfoldeth                        |1        |
|55366|unfool                           |1        |
|55367|unforfeited                      |1        |
|55368|unforseen                        |1        |
|55369|unfortified                      |1        |
|55370|unfostered                       |1        |
|55371|unfought                         |1        |
|55372|unfractioned                     |1        |
|55373|unfriendliness                   |1        |
|55374|unfructified                     |1        |
|55375|unfulfilments                    |1        |
|55376|unfunded                         |1        |
|55377|unfurl                           |1        |
|55378|unfurled                         |1        |
|55379|unfurnish                        |1        |
|55380|unfurrowed                       |1        |
|55381|ungarnished                      |1        |
|55382|ungenitive                       |1        |
|55383|ungentleness                     |1        |
|55384|ungifted                         |1        |
|55385|ungird                           |1        |
|55386|unglanced                        |1        |
|55387|ungot                            |1        |
|55388|ungotten                         |1        |
|55389|ungraceful                       |1        |
|55390|ungraduated                      |1        |
|55391|ungraspable                      |1        |
|55392|ungrate                          |1        |
|55393|ungratefull                      |1        |
|55394|ungravely                        |1        |
|55395|ungrudgingly                     |1        |
|55396|unguardedly                      |1        |
|55397|unguem                           |1        |
|55398|unguided                         |1        |
|55399|ungyved                          |1        |
|55400|unhair                           |1        |
|55401|unhand                           |1        |
|55402|unhandsomely                     |1        |
|55403|unhappied                        |1        |
|55404|unhardned                        |1        |
|55405|unhasty                          |1        |
|55406|unhating                         |1        |
|55407|unhaunted                        |1        |
|55408|unhealing                        |1        |
|55409|unhearing                        |1        |
|55410|unhearts                         |1        |
|55411|unheated                         |1        |
|55412|unheedfully                      |1        |
|55413|unheedy                          |1        |
|55414|unhelpful                        |1        |
|55415|unhidden                         |1        |
|55416|unhindered                       |1        |
|55417|unhinted                         |1        |
|55418|unhook                           |1        |
|55419|unhooker                         |1        |
|55420|unhooped                         |1        |
|55421|unhopefullest                    |1        |
|55422|unhorsed                         |1        |
|55423|unhospitable                     |1        |
|55424|unhungrily                       |1        |
|55425|unhurtful                        |1        |
|55426|unicornism                       |1        |
|55427|unification                      |1        |
|55428|uniformed                        |1        |
|55429|uniformities                     |1        |
|55430|unify                            |1        |
|55431|unimagined                       |1        |
|55432|unimparted                       |1        |
|55433|unimpassioned                    |1        |
|55434|unimpressed                      |1        |
|55435|unimpressible                    |1        |
|55436|unimpressionable                 |1        |
|55437|unimpressive                     |1        |
|55438|uninhabitable                    |1        |
|55439|uninitiated                      |1        |
|55440|uninjurable                      |1        |
|55441|unintegral                       |1        |
|55442|unintelligence                   |1        |
|55443|uninterpenetratingly             |1        |
|55444|uninverted                       |1        |
|55445|uninvitedly                      |1        |
|55446|unionist                         |1        |
|55447|uniquely                         |1        |
|55448|uniqueness                       |1        |
|55449|univ                             |1        |
|55450|univers                          |1        |
|55451|universes                        |1        |
|55452|unjointed                        |1        |
|55453|unjustice                        |1        |
|55454|unkept                           |1        |
|55455|unkinde                          |1        |
|55456|unkinglike                       |1        |
|55457|unkingly                         |1        |
|55458|unkiss                           |1        |
|55459|unkissed                         |1        |
|55460|unlabouring                      |1        |
|55461|unlaced                          |1        |
|55462|unlacing                         |1        |
|55463|unlade                           |1        |
|55464|unlawfulness                     |1        |
|55465|unlearn                          |1        |
|55466|unleavened                       |1        |
|55467|unles                            |1        |
|55468|unlesse                          |1        |
|55469|unlet                            |1        |
|55470|unlighted                        |1        |
|55471|unlikelihood                     |1        |
|55472|unlikeness                       |1        |
|55473|unlimbed                         |1        |
|55474|unlineal                         |1        |
|55475|unliving                         |1        |
|55476|unloads                          |1        |
|55477|unlocking                        |1        |
|55478|unlocks                          |1        |
|55479|unloitering                      |1        |
|55480|unlookedfor                      |1        |
|55481|unlooped                         |1        |
|55482|unloosed                         |1        |
|55483|unloving                         |1        |
|55484|unmack                           |1        |
|55485|unmade                           |1        |
|55486|unmaided                         |1        |
|55487|unmanageably                     |1        |
|55488|unmanifested                     |1        |
|55489|unmannerd                        |1        |
|55490|unmannered                       |1        |
|55491|unmarred                         |1        |
|55492|unmeaningly                      |1        |
|55493|unmellowed                       |1        |
|55494|unmelted                         |1        |
|55495|unmentionables                   |1        |
|55496|unmentioned                      |1        |
|55497|unmercifully                     |1        |
|55498|unmerited                        |1        |
|55499|unmeriting                       |1        |
|55500|unminded                         |1        |
|55501|unmindfull                       |1        |
|55502|unmindfulness                    |1        |
|55503|unmisgiving                      |1        |
|55504|unmistakeably                    |1        |
|55505|unmitigable                      |1        |
|55506|unmomentous                      |1        |
|55507|unmoor                           |1        |
|55508|unmuffles                        |1        |
|55509|unmurmuringly                    |1        |
|55510|unmuzzle                         |1        |
|55511|unmuzzled                        |1        |
|55512|unnamable                        |1        |
|55513|unnamed                          |1        |
|55514|unnarrated                       |1        |
|55515|unnaturalness                    |1        |
|55516|unneeded                         |1        |
|55517|unneighborly                     |1        |
|55518|unneighbourly                    |1        |
|55519|unneth                           |1        |
|55520|unnoble                          |1        |
|55521|uno                              |1        |
|55522|unobservant                      |1        |
|55523|unobserving                      |1        |
|55524|unoccupyable                     |1        |
|55525|unofficial                       |1        |
|55526|unorganised                      |1        |
|55527|unorganized                      |1        |
|55528|unoriental                       |1        |
|55529|unornamental                     |1        |
|55530|unostentatiously                 |1        |
|55531|unoutgrown                       |1        |
|55532|unowed                           |1        |
|55533|unpack                           |1        |
|55534|unpainted                        |1        |
|55535|unpanelled                       |1        |
|55536|unpanged                         |1        |
|55537|unpar                            |1        |
|55538|unpartial                        |1        |
|55539|unparticipated                   |1        |
|55540|unpay                            |1        |
|55541|unpeaceable                      |1        |
|55542|unpeeled                         |1        |
|55543|unpeg                            |1        |
|55544|unperfect                        |1        |
|55545|unperfectness                    |1        |
|55546|unperplexed                      |1        |
|55547|unphilosophical                  |1        |
|55548|unpins                           |1        |
|55549|unpitifully                      |1        |
|55550|unplausive                       |1        |
|55551|unplugged                        |1        |
|55552|unplumbed                        |1        |
|55553|unpolicied                       |1        |
|55554|unportalling                     |1        |
|55555|unpossessing                     |1        |
|55556|unpossible                       |1        |
|55557|unposted                         |1        |
|55558|unpractised                      |1        |
|55559|unprecedentedly                  |1        |
|55560|unprepossessing                  |1        |
|55561|unprevailing                     |1        |
|55562|unprevented                      |1        |
|55563|unprofessional                   |1        |
|55564|unprofited                       |1        |
|55565|unproper                         |1        |
|55566|unproperly                       |1        |
|55567|unprosperous                     |1        |
|55568|unproven                         |1        |
|55569|unprovide                        |1        |
|55570|unprovident                      |1        |
|55571|unprovokes                       |1        |
|55572|unpurged                         |1        |
|55573|unqualitied                      |1        |
|55574|unquietly                        |1        |
|55575|unraised                         |1        |
|55576|unravel                          |1        |
|55577|unravelled                       |1        |
|55578|unreadiness                      |1        |
|55579|unreasond                        |1        |
|55580|unreasoned                       |1        |
|55581|unrebellious                     |1        |
|55582|unrecalling                      |1        |
|55583|unreceptive                      |1        |
|55584|unrecking                        |1        |
|55585|unrecognisable                   |1        |
|55586|unrecommended                    |1        |
|55587|unreconciled                     |1        |
|55588|unreconciliable                  |1        |
|55589|unrecounted                      |1        |
|55590|unrecuring                       |1        |
|55591|unredeemed                       |1        |
|55592|unreeled                         |1        |
|55593|unrefuted                        |1        |
|55594|unregenerated                    |1        |
|55595|unremittingly                    |1        |
|55596|unremovable                      |1        |
|55597|unremovably                      |1        |
|55598|unremoved                        |1        |
|55599|unrepentant                      |1        |
|55600|unrepining                       |1        |
|55601|unreprievable                    |1        |
|55602|unrequired                       |1        |
|55603|unrequited                       |1        |
|55604|unresentful                      |1        |
|55605|unresisted                       |1        |
|55606|unretracing                      |1        |
|55607|unreturned                       |1        |
|55608|unrevenged                       |1        |
|55609|unreverberating                  |1        |
|55610|unreverenced                     |1        |
|55611|unrewarded                       |1        |
|55612|unrifled                         |1        |
|55613|unrigged                         |1        |
|55614|unrightful                       |1        |
|55615|unrobed                          |1        |
|55616|unroll                           |1        |
|55617|unroosted                        |1        |
|55618|unroot                           |1        |
|55619|unrough                          |1        |
|55620|unruffled                        |1        |
|55621|unrustlingly                     |1        |
|55622|unsacrificed                     |1        |
|55623|unsailorly                       |1        |
|55624|unsalable                        |1        |
|55625|unsaleable                       |1        |
|55626|unsalted                         |1        |
|55627|unsanctioned                     |1        |
|55628|unsanitary                       |1        |
|55629|unsatisfying                     |1        |
|55630|unsays                           |1        |
|55631|unscalable                       |1        |
|55632|unscared                         |1        |
|55633|unscientific                     |1        |
|55634|unscissored                      |1        |
|55635|unscrewed                        |1        |
|55636|unscrewing                       |1        |
|55637|unscrews                         |1        |
|55638|unscrupulously                   |1        |
|55639|unseamanlike                     |1        |
|55640|unseasoned                       |1        |
|55641|unseated                         |1        |
|55642|unseating                        |1        |
|55643|unseconded                       |1        |
|55644|unsecret                         |1        |
|55645|unseeming                        |1        |
|55646|unsentimentally                  |1        |
|55647|unseparable                      |1        |
|55648|unserviceable                    |1        |
|55649|unsetled                         |1        |
|55650|unsetting                        |1        |
|55651|unsex                            |1        |
|55652|unshaded                         |1        |
|55653|unshapes                         |1        |
|55654|unsheathes                       |1        |
|55655|unshed                           |1        |
|55656|unshielded                       |1        |
|55657|unshod                           |1        |
|55658|unshout                          |1        |
|55659|unshown                          |1        |
|55660|unshrinking                      |1        |
|55661|unshunnable                      |1        |
|55662|unshunned                        |1        |
|55663|unsifted                         |1        |
|55664|unsignifying                     |1        |
|55665|unsinged                         |1        |
|55666|unsisting                        |1        |
|55667|unskilfully                      |1        |
|55668|unskillful                       |1        |
|55669|unskirted                        |1        |
|55670|unslaked                         |1        |
|55671|unsleeved                        |1        |
|55672|unslipping                       |1        |
|55673|unsmelt                          |1        |
|55674|unsmirched                       |1        |
|55675|unsmoothable                     |1        |
|55676|unsociable                       |1        |
|55677|unsorted                         |1        |
|55678|unsoundness                      |1        |
|55679|unsourced                        |1        |
|55680|unsparingly                      |1        |
|55681|unspeak                          |1        |
|55682|unspeckled                       |1        |
|55683|unspeeched                       |1        |
|55684|unsphere                         |1        |
|55685|unsplinterable                   |1        |
|55686|unspoiled                        |1        |
|55687|unspoke                          |1        |
|55688|unsquared                        |1        |
|55689|unsqueaked                       |1        |
|55690|unstaggering                     |1        |
|55691|unstaked                         |1        |
|55692|unstarched                       |1        |
|55693|unstated                         |1        |
|55694|unsteadfast                      |1        |
|55695|unsteadied                       |1        |
|55696|unsteered                        |1        |
|55697|unstirring                       |1        |
|55698|unstooping                       |1        |
|55699|unstranded                       |1        |
|55700|unstreaked                       |1        |
|55701|unstricken                       |1        |
|55702|unstringed                       |1        |
|55703|unstruck                         |1        |
|55704|unsubduable                      |1        |
|55705|unsubstantiality                 |1        |
|55706|unsuffusing                      |1        |
|55707|unsuitability                    |1        |
|55708|unsuited                         |1        |
|55709|unsuiting                        |1        |
|55710|unsundered                       |1        |
|55711|unsung                           |1        |
|55712|unsunned                         |1        |
|55713|unsuppressable                   |1        |
|55714|unsurrenderable                  |1        |
|55715|unsurrendered                    |1        |
|55716|unsuspecting                     |1        |
|55717|unsustained                      |1        |
|55718|unswallowed                      |1        |
|55719|unswathed                        |1        |
|55720|unswayable                       |1        |
|55721|unswayed                         |1        |
|55722|unsweetly                        |1        |
|55723|unswerving                       |1        |
|55724|unsworn                          |1        |
|55725|unsympathising                   |1        |
|55726|untagging                        |1        |
|55727|untaken                          |1        |
|55728|untameable                       |1        |
|55729|untangle                         |1        |
|55730|untangled                        |1        |
|55731|untastable                       |1        |
|55732|untattooed                       |1        |
|55733|untempered                       |1        |
|55734|untempering                      |1        |
|55735|untent                           |1        |
|55736|unthankful                       |1        |
|55737|unthink                          |1        |
|55738|unthinkable                      |1        |
|55739|unthread                         |1        |
|55740|untidily                         |1        |
|55741|untill                           |1        |
|55742|untirable                        |1        |
|55743|untired                          |1        |
|55744|untiringly                       |1        |
|55745|untitled                         |1        |
|55746|untonsured                       |1        |
|55747|untottering                      |1        |
|55748|untouchable                      |1        |
|55749|untowardly                       |1        |
|55750|untraceable                      |1        |
|55751|untrackably                      |1        |
|55752|untracked                        |1        |
|55753|untractableness                  |1        |
|55754|untraded                         |1        |
|55755|untraditionally                  |1        |
|55756|untranslatable                   |1        |
|55757|untreads                         |1        |
|55758|untrod                           |1        |
|55759|untruly                          |1        |
|55760|untrussing                       |1        |
|55761|untucked                         |1        |
|55762|untune                           |1        |
|55763|unturned                         |1        |
|55764|untwist                          |1        |
|55765|untying                          |1        |
|55766|unusable                         |1        |
|55767|unuttered                        |1        |
|55768|unvalued                         |1        |
|55769|unvarnished                      |1        |
|55770|unveil                           |1        |
|55771|unvenerable                      |1        |
|55772|unveracious                      |1        |
|55773|unverdured                       |1        |
|55774|unvexed                          |1        |
|55775|unviolated                       |1        |
|55776|unvirtuous                       |1        |
|55777|unvisited                        |1        |
|55778|unvulnerable                     |1        |
|55779|unwares                          |1        |
|55780|unwarily                         |1        |
|55781|unwary                           |1        |
|55782|unweariedly                      |1        |
|55783|unwearying                       |1        |
|55784|unweaves                         |1        |
|55785|unweaving                        |1        |
|55786|unwedded                         |1        |
|55787|unwedgeable                      |1        |
|55788|unweighed                        |1        |
|55789|unweighing                       |1        |
|55790|unwilted                         |1        |
|55791|unwinking                        |1        |
|55792|unwiped                          |1        |
|55793|unwisdom                         |1        |
|55794|unwished                         |1        |
|55795|unwithdrawn                      |1        |
|55796|unwitnessed                      |1        |
|55797|unwitted                         |1        |
|55798|unwomanly                        |1        |
|55799|unwooed                          |1        |
|55800|unworldliness                    |1        |
|55801|unworshipping                    |1        |
|55802|unworthie                        |1        |
|55803|unworthier                       |1        |
|55804|unwrap                           |1        |
|55805|unwrapped                        |1        |
|55806|unwrinkled                       |1        |
|55807|unwrung                          |1        |
|55808|unyoked                          |1        |
|55809|upanishads                       |1        |
|55810|upas                             |1        |
|55811|upbubble                         |1        |
|55812|upcurled                         |1        |
|55813|upcurling                        |1        |
|55814|updraught                        |1        |
|55815|upended                          |1        |
|55816|upfill                           |1        |
|55817|upfloor                          |1        |
|55818|upheavals                        |1        |
|55819|upheaved                         |1        |
|55820|uphoarded                        |1        |
|55821|upholdeth                        |1        |
|55822|upholsterer                      |1        |
|55823|upholstery                       |1        |
|55824|upland                           |1        |
|55825|uplifting                        |1        |
|55826|upliftings                       |1        |
|55827|upmost                           |1        |
|55828|upp                              |1        |
|55829|uppercross                       |1        |
|55830|uppers                           |1        |
|55831|upraised                         |1        |
|55832|upraising                        |1        |
|55833|uprear                           |1        |
|55834|upreared                         |1        |
|55835|uprighteously                    |1        |
|55836|uprightly                        |1        |
|55837|uprooting                        |1        |
|55838|upsala                           |1        |
|55839|upsets                           |1        |
|55840|upshoot                          |1        |
|55841|upspring                         |1        |
|55842|upstarched                       |1        |
|55843|upstiffed                        |1        |
|55844|upswelling                       |1        |
|55845|uptodate                         |1        |
|55846|uptore                           |1        |
|55847|uptorn                           |1        |
|55848|uptrunks                         |1        |
|55849|upturns                          |1        |
|55850|upupa                            |1        |
|55851|upwardcurving                    |1        |
|55852|upwardly                         |1        |
|55853|uram                             |1        |
|55854|uranian                          |1        |
|55855|urban                            |1        |
|55856|urbe                             |1        |
|55857|urbright                         |1        |
|55858|urchinfield                      |1        |
|55859|urgings                          |1        |
|55860|uriah                            |1        |
|55861|urim                             |1        |
|55862|urinated                         |1        |
|55863|urinations                       |1        |
|55864|urinous                          |1        |
|55865|urne                             |1        |
|55866|uropoetic                        |1        |
|55867|urquhart                         |1        |
|55868|ursala                           |1        |
|55869|ursuline                         |1        |
|55870|usable                           |1        |
|55871|usances                          |1        |
|55872|usd                              |1        |
|55873|usque                            |1        |
|55874|ust                              |1        |
|55875|usurious                         |1        |
|55876|usurpingly                       |1        |
|55877|usus                             |1        |
|55878|uterine                          |1        |
|55879|utilisation                      |1        |
|55880|utilitarianism                   |1        |
|55881|utilitate                        |1        |
|55882|utilized                         |1        |
|55883|utopias                          |1        |
|55884|utricle                          |1        |
|55885|utruvio                          |1        |
|55886|utterer                          |1        |
|55887|uttereth                         |1        |
|55888|utterl                           |1        |
|55889|uu                               |1        |
|55890|uwantit                          |1        |
|55891|uxorious                         |1        |
|55892|uz                               |1        |
|55893|vacaret                          |1        |
|55894|vacationists                     |1        |
|55895|vaccinating                      |1        |
|55896|vaccination                      |1        |
|55897|vaccine                          |1        |
|55898|vaches                           |1        |
|55899|vacillations                     |1        |
|55900|vadeth                           |1        |
|55901|vagaries                         |1        |
|55902|vagary                           |1        |
|55903|vagram                           |1        |
|55904|vagrancy                         |1        |
|55905|vagrom                           |1        |
|55906|vaguest                          |1        |
|55907|vailes                           |1        |
|55908|vaillant                         |1        |
|55909|vainer                           |1        |
|55910|vaines                           |1        |
|55911|vainest                          |1        |
|55912|vainglorious                     |1        |
|55913|vainglory                        |1        |
|55914|valde                            |1        |
|55915|valdes                           |1        |
|55916|valedicturus                     |1        |
|55917|valenti                          |1        |
|55918|valentio                         |1        |
|55919|valera                           |1        |
|55920|valerian                         |1        |
|55921|valets                           |1        |
|55922|valiantness                      |1        |
|55923|valideh                          |1        |
|55924|vallant                          |1        |
|55925|vallee                           |1        |
|55926|vallombrosans                    |1        |
|55927|valorem                          |1        |
|55928|valorously                       |1        |
|55929|valparaiso                       |1        |
|55930|valuables                        |1        |
|55931|valuations                       |1        |
|55932|valvular                         |1        |
|55933|vambrace                         |1        |
|55934|vamoose                          |1        |
|55935|vamp                             |1        |
|55936|vamping                          |1        |
|55937|vampires                         |1        |
|55938|vampyre                          |1        |
|55939|vandam                           |1        |
|55940|vandeleurs                       |1        |
|55941|vanderdeckens                    |1        |
|55942|vanisheth                        |1        |
|55943|vanmeury                         |1        |
|55944|vanquishest                      |1        |
|55945|vanquisheth                      |1        |
|55946|vanquishing                      |1        |
|55947|vant                             |1        |
|55948|vapians                          |1        |
|55949|vapored                          |1        |
|55950|vaporlock                        |1        |
|55951|vara                             |1        |
|55952|variability                      |1        |
|55953|variableness                     |1        |
|55954|variably                         |1        |
|55955|variant                          |1        |
|55956|varicose                         |1        |
|55957|variegated                       |1        |
|55958|variest                          |1        |
|55959|varietate                        |1        |
|55960|variorum                         |1        |
|55961|varld                            |1        |
|55962|varletry                         |1        |
|55963|varletto                         |1        |
|55964|varney                           |1        |
|55965|varnhagen                        |1        |
|55966|varsity                          |1        |
|55967|vas                              |1        |
|55968|vassaile                         |1        |
|55969|vaste                            |1        |
|55970|vaster                           |1        |
|55971|vastidity                        |1        |
|55972|vater                            |1        |
|55973|vaticans                         |1        |
|55974|vaudois                          |1        |
|55975|vaultages                        |1        |
|55976|vaumond                          |1        |
|55977|vaunter                          |1        |
|55978|vauntingly                       |1        |
|55979|vauvado                          |1        |
|55980|vauxhall                         |1        |
|55981|vear                             |1        |
|55982|vee                              |1        |
|55983|veering                          |1        |
|55984|veg                              |1        |
|55985|vegetative                       |1        |
|55986|vegetives                        |1        |
|55987|vehicular                        |1        |
|55988|vehor                            |1        |
|55989|veining                          |1        |
|55990|veinous                          |1        |
|55991|veitch                           |1        |
|55992|velasquez                        |1        |
|55993|velation                         |1        |
|55994|velimus                          |1        |
|55995|velleities                       |1        |
|55996|velocitous                       |1        |
|55997|velure                           |1        |
|55998|veluti                           |1        |
|55999|velveteen                        |1        |
|56000|vely                             |1        |
|56001|venal                            |1        |
|56002|venders                          |1        |
|56003|vendetta                         |1        |
|56004|vending                          |1        |
|56005|vendome                          |1        |
|56006|vendredi                         |1        |
|56007|veneral                          |1        |
|56008|venerated                        |1        |
|56009|venery                           |1        |
|56010|venetianly                       |1        |
|56011|veneys                           |1        |
|56012|venga                            |1        |
|56013|vengeances                       |1        |
|56014|venient                          |1        |
|56015|venisons                         |1        |
|56016|venit                            |1        |
|56017|ventages                         |1        |
|56018|ventcock                         |1        |
|56019|ventis                           |1        |
|56020|vento                            |1        |
|56021|ventricle                        |1        |
|56022|ventricles                       |1        |
|56023|ventriloquial                    |1        |
|56024|ventriloquise                    |1        |
|56025|ventriloquy                      |1        |
|56026|ventripotence                    |1        |
|56027|ventry                           |1        |
|56028|venturd                          |1        |
|56029|venturesome                      |1        |
|56030|venville                         |1        |
|56031|veracity                         |1        |
|56032|verandahs                        |1        |
|56033|verbalists                       |1        |
|56034|verberat                         |1        |
|56035|verbis                           |1        |
|56036|verbo                            |1        |
|56037|verborum                         |1        |
|56038|verbosity                        |1        |
|56039|verdes                           |1        |
|56040|verdigris                        |1        |
|56041|verdugo                          |1        |
|56042|verdun                           |1        |
|56043|veredom                          |1        |
|56044|verefore                         |1        |
|56045|verfluchte                       |1        |
|56046|vergerfaced                      |1        |
|56047|vergers                          |1        |
|56048|vergilian                        |1        |
|56049|vergine                          |1        |
|56050|veri                             |1        |
|56051|veribest                         |1        |
|56052|veridicity                       |1        |
|56053|verifiable                       |1        |
|56054|verification                     |1        |
|56055|verifications                    |1        |
|56056|veris                            |1        |
|56057|veritas                          |1        |
|56058|verite                           |1        |
|56059|veritie                          |1        |
|56060|verities                         |1        |
|56061|verlachst                        |1        |
|56062|verlobung                        |1        |
|56063|vermicelli                       |1        |
|56064|vermonters                       |1        |
|56065|vernacularly                     |1        |
|56066|verno                            |1        |
|56067|veroles                          |1        |
|56068|veronesa                         |1        |
|56069|veronica                         |1        |
|56070|verra                            |1        |
|56071|verrier                          |1        |
|56072|versal                           |1        |
|56073|versed                           |1        |
|56074|versicle                         |1        |
|56075|versified                        |1        |
|56076|versing                          |1        |
|56077|verso                            |1        |
|56078|vert                             |1        |
|56079|vertebrate                       |1        |
|56080|vesano                           |1        |
|56081|vesical                          |1        |
|56082|vespae                           |1        |
|56083|vespertinal                      |1        |
|56084|vespucci                         |1        |
|56085|vessell                          |1        |
|56086|vessells                         |1        |
|56087|vesta                            |1        |
|56088|vestall                          |1        |
|56089|vests                            |1        |
|56090|vestslips                        |1        |
|56091|vet                              |1        |
|56092|vetch                            |1        |
|56093|veterinarian                     |1        |
|56094|vetoed                           |1        |
|56095|vetuit                           |1        |
|56096|veuillot                         |1        |
|56097|vexes                            |1        |
|56098|vexest                           |1        |
|56099|vexeth                           |1        |
|56100|viaducts                         |1        |
|56101|viand                            |1        |
|56102|vibrato                          |1        |
|56103|vibrator                         |1        |
|56104|vic                              |1        |
|56105|vicariously                      |1        |
|56106|vicechairman                     |1        |
|56107|vicechairmen                     |1        |
|56108|viceconsulate                    |1        |
|56109|vicegerent                       |1        |
|56110|vicelike                         |1        |
|56111|vicenza                          |1        |
|56112|vicereine                        |1        |
|56113|viceroyalty                      |1        |
|56114|viceroys                         |1        |
|56115|viceversa                        |1        |
|56116|vicinities                       |1        |
|56117|vicissitude                      |1        |
|56118|vico                             |1        |
|56119|vict                             |1        |
|56120|victoress                        |1        |
|56121|victours                         |1        |
|56122|victress                         |1        |
|56123|victualage                       |1        |
|56124|victuallers                      |1        |
|56125|video                            |1        |
|56126|vides                            |1        |
|56127|videsne                          |1        |
|56128|videt                            |1        |
|56129|vidit                            |1        |
|56130|vidocq                           |1        |
|56131|viennese                         |1        |
|56132|vient                            |1        |
|56133|vieweth                          |1        |
|56134|viewpoint                        |1        |
|56135|vifargent                        |1        |
|56136|viget                            |1        |
|56137|vigils                           |1        |
|56138|vigitant                         |1        |
|56139|vigny                            |1        |
|56140|vigourous                        |1        |
|56141|viking                           |1        |
|56142|vikings                          |1        |
|56143|vil                              |1        |
|56144|vilaplana                        |1        |
|56145|vilia                            |1        |
|56146|villagery                        |1        |
|56147|villanies                        |1        |
|56148|villas                           |1        |
|56149|villemain                        |1        |
|56150|villian                          |1        |
|56151|villianda                        |1        |
|56152|villians                         |1        |
|56153|villierses                       |1        |
|56154|vin                              |1        |
|56155|vinaigre                         |1        |
|56156|vinaigrettes                     |1        |
